RMS Eranga,2012-2013,3,3,11,0,90,3,Feb-30,30,8.18,22,0,0,4
Farhan Ahmed,2016-2016,3,3,9,0,66,3,Feb-28,22,7.33,18,0,0,4
Fawad Ahmed,2013-2013,2,2,8,0,68,3,Mar-25,22.66,8.5,16,0,0,4
B Fernando,2015-2015,2,2,7.2,0,71,3,Feb-33,23.66,9.68,14.6,0,0,4
ST Gabriel,2013-2013,2,2,7,0,56,3,Mar-44,18.66,8,14,0,0,4
WT Gavera,2015-2015,3,3,9,1,50,3,Mar-17,16.66,5.55,18,0,0,4
D Gough,2005-2006,2,2,6.5,0,49,3,Mar-16,16.33,7.17,13.6,0,0,4
TGJ Gruijters,2012-2013,8,5,12,0,74,3,01-May,24.66,6.16,24,0,0,4
HF Gurney,2014-2014,2,2,8,0,55,3,Feb-26,18.33,6.87,16,0,0,4
AJ Hall,2006-2006,2,2,8,0,60,3,Mar-22,20,7.5,16,0,0,4
SM Harwood,2007-2009,3,3,12,0,113,3,Feb-21,37.66,9.41,24,0,0,4
DSNFG Jayasuriya,2015-2016,11,7,16.5,0,146,3,01-Nov,48.66,8.67,33.6,0,0,4
E Katchay,2008-2008,4,4,10,0,71,3,Jan-18,23.66,7.1,20,0,0,4
SKW Kelly,2008-2008,3,3,7,0,50,3,Feb-18,16.66,7.14,14,0,0,4
DS Kulkarni,2016-2016,2,2,8,0,55,3,Feb-23,18.33,6.87,16,0,0,4
DL Maddy,2007-2007,4,2,3,0,26,3,02-Jun,8.66,8.66,6,0,0,4
SI Mahmood,2006-2009,4,4,14,0,155,3,Jan-31,51.66,11.07,28,0,0,4
Mansoor Amjad,2008-2008,1,1,1,0,3,3,03-Mar,1,3,2,0,0,4
T Mishra,2007-2013,15,2,5,0,33,3,Mar-25,11,6.6,10,0,0,4
Mohammad Nawaz,2016-2016,5,5,16,0,115,3,Jan-16,38.33,7.18,32,0,0,4
Naeem Islam,2008-2013,10,6,15,0,122,3,Feb-32,40.66,8.13,30,0,0,4
SD Parry,2014-2015,5,5,16,0,138,3,Feb-33,46,8.62,32,0,0,4
SS Pathirana,2016-2016,2,2,6.5,0,68,3,Feb-23,22.66,9.95,13.6,0,0,4
JL Pattinson,2011-2012,4,4,13,0,104,3,Feb-17,34.66,8,26,0,0,4
MDK Perera,2011-2011,3,3,10,0,72,3,Mar-26,24,7.2,20,0,0,4
P Raho,2016-2016,2,2,3,0,20,3,03-Nov,6.66,6.66,6,0,0,4
CAK Rajitha,2016-2016,3,3,11,0,120,3,Mar-29,40,10.9,22,0,0,4
RJ Ranpura,2015-2016,3,2,6,0,32,3,Feb-17,10.66,5.33,12,0,0,4
JB Reva,2015-2016,3,3,9,0,52,3,02-Nov,17.33,5.77,18,0,0,4
A Shahzad,2010-2011,3,3,11,0,97,3,Feb-38,32.33,8.81,22,0,0,4
Sharafuddin Ashraf,2015-2015,4,4,14,0,119,3,Mar-27,39.66,8.5,28,0,0,4
R Sharma,2012-2012,2,2,7.2,0,56,3,Feb-29,18.66,7.63,14.6,0,0,4
PM Siddle,2009-2010,2,2,8,0,58,3,Feb-24,19.33,7.25,16,0,0,4
CA Soper,2015-2016,3,3,8.1,0,43,3,Mar-13,14.33,5.26,16.3,0,0,4
JH Stander,2009-2012,11,7,13.3,0,156,3,Feb-24,52,11.55,27,0,0,4
Tanveer Ahmed,2016-2016,2,2,7.3,0,60,3,Feb-29,20,8,15,0,0,4
AC Thomas,2007-2007,1,1,4,0,25,3,Mar-25,8.33,6.25,8,0,0,4
DR Tuffey,2005-2010,3,3,10,0,93,3,Feb-16,31,9.3,20,0,0,4
MB van Schelven,2015-2015,2,2,7,0,30,3,Feb-22,10,4.28,14,0,0,4
RR Watson,2007-2010,10,5,10,0,92,3,01-Apr,30.66,9.2,20,0,0,4
RM West,2009-2009,5,5,19,0,142,3,Jan-23,47.33,7.47,38,0,0,4
BTJ Wheal,2016-2016,2,2,5.2,0,33,3,Mar-20,11,6.18,10.6,0,0,4
KS Williamson,2011-2016,35,9,12.4,0,123,3,01-Jun,41,9.71,25.3,0,0,4
MA Wood,2015-2015,1,1,3,0,26,3,Mar-26,8.66,8.66,6,0,0,4
Younis Khan,2006-2010,25,1,3.4,0,18,3,Mar-18,6,4.9,7.3,0,0,4
Zahid Hussain,2012-2012,3,3,9.3,0,47,3,Mar-16,15.66,4.94,19,0,0,4
Ziaur Rahman,2012-2014,14,7,12.3,0,127,3,Jan-16,42.33,10.16,25,0,0,4
YA Abdulla,2009-2009,2,2,7,0,44,2,Jan-16,22,6.28,21,0,0,4
Abul Hasan,2012-2012,4,4,11,0,108,2,Feb-33,54,9.81,33,0,0,4
Alok Kapali,2007-2011,7,2,5,0,35,2,02-Dec,17.5,7,15,0,0,4
Anshuman Rath,2015-2016,17,11,30,0,245,2,Jan-22,122.5,8.16,90,0,0,4
LS Baker,2008-2009,3,3,8,0,58,2,01-Dec,29,7.25,24,0,0,4
RJ Campbell,2016-2016,3,3,10,0,68,2,Feb-28,34,6.8,30,0,0,4
KM Dabengwa,2006-2010,8,7,11,0,106,2,01-Jan,53,9.63,33,0,0,4
JWM Dalrymple,2006-2007,3,3,5,0,39,2,01-Oct,19.5,7.8,15,0,0,4
Dawlat Ahmadzai,2010-2010,2,2,4,0,46,2,Jan-21,23,11.5,12,0,0,4
AS Dean,2008-2013,2,2,4,0,32,2,Feb-18,16,8,12,0,0,4
CD de Lange,2015-2016,4,3,11,0,72,2,Jan-19,36,6.54,33,0,0,4
AP Devcich,2013-2014,4,4,12,0,80,2,Feb-16,40,6.66,36,0,0,4
LHD Dilhara,2008-2008,2,2,5,0,30,2,02-Jun,15,6,15,0,0,4
AM Ellis,2012-2013,5,4,10,0,105,2,Feb-40,52.5,10.5,30,0,0,4
